nonsmoker_sample_means
8516.113743
8599.2849814
8995.012817
7846.8082008
8830.5975576
8570.2782968
7028.3273721999985
8160.5974634
7304.0072888
9293.350477599999
7940.394769999998
9224.4823232
7329.938369000001
7601.4639707999995
7602.538533799999
8282.5748224
8604.4411034
7375.289557399999
8506.054192
8164.4863778
8898.8294918
8555.977061399999
8044.6274436
8893.4414616
9119.0656556
8222.9802846
9124.7981478
9129.204083199998
8869.8063526
7579.3903552
9130.0730994
8523.59307378
8820.4565554
7312.3290402
8258.2128484
8059.793476600001
8085.0046028
8143.422925
8600.014833399999
8476.910911179999
7110.1569991999995
7918.889874199999
8818.08920258
7750.1933448
7094.180014799998
9133.576729800001
7807.6685076
8049.093432999998
7293.355696800001
7490.145418
8588.8148206
8454.0906514
7861.205949800001
8412.998394600001
7848.4692474
8905.1675854
7984.4553172000005
7690.785707999999
7648.6804922
8653.783514
8319.1438832
9226.2001898
9477.7930246
8577.0852898
8497.893354200001
7960.751309000001
10398.6391912
9648.032249200001
8579.680711800002
7602.2620726000005
7234.7851193999995
8562.293169
9790.614245600002
7739.7194984
8930.3014994
8828.2250738
7937.244347
8049.253993600001
8660.5118026
8968.331577400002
9883.9100518
7292.674699799999
7621.661520999999
8680.2055102
6913.3490581999995
7565.8929384
8428.08598998
8203.9498984
8003.4974839999995
8096.426777400001
8130.6254588
6934.609737399999
7653.485650799999
8299.1378136
8479.3940046
7797.5170788
7648.594238799999
8249.950149799999
10725.9666738
8970.7180802
8394.9042732
8378.2232354
7937.3552832000005
8296.156750200002
9025.6005768
8529.4193192
8395.844496400001
9562.100755599999
8933.264227779999
8254.0443406
8965.254584600001
9973.8178494
8238.7354168
9449.0042834
8470.550605
7692.830097599999
7637.0924405999995
9394.366450199997
7295.180653200001
6585.681873400001
8333.4959942
8359.1256618
8590.562681200001
8609.1259698
9249.3609836
8029.5575223999995
8562.2932524
9671.1681118
8782.980594999999
8981.2803932
8040.078323199999
7202.188898
7936.263675599999
9765.796526
9055.6935482
8149.406727199999
9431.680731399998
7758.7877229999995
7131.227248599999
9601.603038000001
7048.6967946
6710.8646146
8567.468418400002
8907.8039408
6624.934317999999
7451.715651999998
10189.085257199999
8560.652232399998
9050.8840602
8969.960646200001
7712.8912795999995
7386.597156
9867.2537728
7983.8230306000005
7693.9990646
8792.3218748
9531.787491800002
7987.601600400001
7871.7617402000005
8776.157225
9110.9698698
8747.062079399999
